dishId,userId,rating
89,3625030,5
89,13944208,4
89,7483753,1
89,4751404,5
89,7303770,5
89,8011530,3
89,7012414,4
89,3362949,2
89,3251412,4
89,5371901,4
89,4615495,2
89,1185966,4
89,14959515,5
89,4763812,5
89,8457032,4
89,9842796,2
89,9441370,5
89,1308573,5
89,800081,3
89,3723296,4
89,4866076,5
89,1362317,5
89,708692,3
89,11240535,3
89,8995902,5
89,4681311,4
89,20605862,5
89,2537153,5
89,20254293,5
89,8079898,5
89,3486083,5
89,5259929,5
89,9388080,5
89,13116934,4
89,13524342,2
89,7182077,5
89,10625595,5
89,8702637,5
89,12565072,5
89,6713973,3
89,8245978,5
89,8716611,4
89,3484677,3
89,4115732,5
89,2583205,4
89,2971934,4
89,1484707,3
525,827351,3
525,5964235,1
186,5426084,4
186,4466197,2
186,9413182,5
186,2129227,5
186,5958429,5
186,9783751,5
186,12600320,5
186,12328729,4
186,9681627,4
186,2070715,5
186,20486618,3
186,8831197,4
186,11722700,5
186,3289197,5
186,3684984,5
186,8265946,4
186,4949276,5
186,6263537,5
186,11280412,5
186,5418182,4
186,11962131,5
186,6785794,5
186,1132331,4
186,4873250,5
186,10130621,5
167,2109435,5
167,759567,5
167,2932449,4
167,2362363,5
167,26985,5
167,2058353,5
167,2196709,5
167,4304730,5
167,2554679,5
167,4394399,5
167,2575540,5
167,3670489,5
167,3548515,5
167,1678095,5
167,2785339,4
167,6290057,5
167,3334684,5
167,3293425,5
167,3761805,4
167,4600157,4
167,5358956,5
167,2316739,4
167,3942983,5
167,21875687,4
167,14380460,5
167,7388625,5
167,8689789,5
167,14648029,5
167,2162285,5
167,902190,4
167,14634512,4
167,1415854,5
167,3643663,5
167,2191253,5
509,2444441,4
509,1983522,3
509,20358105,1
216,597766,4
216,648538,4
216,1829641,4
216,1747464,4
216,2740509,5
216,1243823,5
216,1482436,1
216,2298619,5
216,2791482,4
216,2421527,4
216,1196043,5
216,2161920,5
216,8760632,3
216,4134856,5
216,85776,5
216,9077718,5
216,1352672,4
216,6199333,4
216,13944208,4
216,12268810,3
216,5981313,5
622,4976982,1
281,1755142,5
281,3717704,5
281,2511537,5
281,4130766,5
281,293400,5
281,2298619,5
281,2360103,4
281,2436082,5
281,2494983,2
281,2499750,5
281,8567519,5
281,11065819,4
281,22294771,1
281,12093921,4
281,5279513,5
117,2698056,4
117,1757146,4
117,1044294,5
117,1783512,3
117,1058014,5
117,1982546,5
117,562968,4
117,2290737,3
117,751977,4
117,1134298,5
117,138417,5
117,2440639,3
117,720378,5
117,2904867,2
117,6699873,5
117,3090132,5
117,253589,5
117,788392,3
117,3555888,5
117,1180947,5
117,7285301,5
117,7233509,4
117,869779,5
117,5225537,5
117,2533675,5
117,3632174,5
117,1309334,5
117,7983936,3
117,4763812,5
117,8581195,4
117,9755737,5
117,1728398,5
117,6803826,3
117,2133844,4
117,2325691,4
117,5353712,5
117,2041206,5
117,4037283,4
117,2646335,5
117,821858,4
117,18175804,5
117,14206342,4
117,2325916,2
117,2978108,5
117,3627229,5
117,2379815,5
117,1695462,5
117,3669332,4
117,2399449,1
117,2665457,5
398,3509016,5
398,3737535,5
398,1716004,5
398,804007,4
398,9137566,5
398,5164796,3
398,16902446,4
263,561439,5
263,393548,5
263,641656,5
263,920260,2
263,441617,4
263,375239,5
263,3378108,1
263,2700847,2
263,495611,2
177,3029984,5
177,3811326,5
177,3845637,5
177,2722366,4
177,2067551,5
177,6521861,4
177,3711517,5
177,3349182,4
177,1264930,5
177,2737820,5
177,2739673,5
177,2746165,5
177,3748236,5
177,12495251,5
177,7996788,3
177,1632802,3
177,2451494,4
177,2553349,2
177,2301149,5
177,12938206,4
177,12618003,5
177,6292483,5
177,13356091,5
177,17866507,4
177,8381496,5
177,14532655,1
332,2043209,4
332,2656735,4
332,800414,5
332,1153011,4
332,3596258,5
332,787194,4
332,3000008,4
332,2142166,3
332,7408737,1
332,4051002,5
534,1567825,5
606,13323491,5
384,3619365,5
384,5572299,4
384,3100092,4
384,5049175,4
384,5228869,5
384,1119549,3
384,17120347,5
147,1748029,5
147,6823231,4
147,3251412,2
147,3999000,5
147,2221950,4
147,3425255,4
147,8624046,5
147,1840572,5
147,2022907,5
147,2253936,4
147,2990563,5
147,7107974,2
147,2126104,5
147,8512092,4
147,5762815,5
147,2583629,5
147,5710185,5
147,4641050,4
147,2306367,5
147,2133188,3
147,20324676,5
147,3347091,5
147,16624093,4
147,12665490,4
147,16925106,5
147,16539691,3
147,862930,5
147,11758100,5
147,9741691,4
147,2111577,5
147,2794493,5
147,2550625,5
147,2929007,5
147,1462439,5
147,1714440,5
513,3516352,5
513,7191558,3
513,260359,4
617,3230308,4
53,1045812,4
53,841768,4
53,662202,5
53,910752,4
53,782035,5
53,399389,2
53,245164,5
53,221189,5
53,2967134,5
53,2239796,5
53,483247,5
53,3327861,5
53,680239,4
53,2033772,5
53,804007,4
53,5011276,4
53,2081602,5
53,5265474,5
53,236232,4
53,467938,5
53,4215778,5
53,3034152,5
53,2846149,4
53,2095973,5
53,2982107,5
53,2419990,5
53,2173099,5
53,2284828,5
53,608223,5
53,2219230,5
53,7479488,5
53,2116901,5
53,600966,5
53,3835506,4
53,4732525,4
53,3350655,5
53,3239615,5
53,2828370,5
53,671015,5
53,1546531,5
53,1317842,4
53,13903079,5
53,6718136,5
53,4124164,5
53,6779073,5
53,3979559,5
53,2532444,5
53,4319570,5
53,3666107,5
53,2911961,2
53,2419979,5
53,2012264,4
53,557314,5
53,9873363,5
53,2071552,5
53,2691374,5
53,9741691,4
53,9095721,5
53,168525,3
53,7169145,4
53,39406,3
53,6071856,4
53,4410994,5
53,3360578,4
53,3940062,2
53,3237300,5
53,1208533,5
53,1791059,5
53,2506704,3
53,11240535,5
53,17182417,5
53,15064271,5
53,13954337,5
53,4763812,5
53,9469501,4
53,9442118,4
53,8679754,1
53,1012265,5
53,3294561,5
53,787692,3
53,2775486,5
53,2933363,5
53,531406,5
53,1153865,4
53,197892,4
53,2148894,5
53,2454008,5
53,15267199,5
53,13944208,4
53,14148938,5
53,12011871,4
53,2910720,5
53,15499615,5
53,9063350,4
53,14589266,3
53,10269724,4
53,3963393,4
53,7729118,5
53,6910608,3
53,4094302,3
53,2952331,5
53,3685222,5
53,3388369,1
53,2465420,3
53,1446818,5
62,2603302,4
62,904457,5
62,379101,4
62,2120442,4
62,563542,4
62,1214382,5
62,1481231,4
62,966792,5
62,4403565,3
62,3091521,5
62,7000513,4
62,5465801,4
62,342976,3
62,2022938,4
62,3165226,4
62,1132154,5
62,2196709,4
62,1115517,4
62,2301860,5
62,1181953,2
62,970519,3
62,5049040,4
62,10518251,5
62,1231612,3
62,385747,5
62,1848357,5
62,557764,5
62,3807050,5
62,567467,5
62,756407,5
62,1214387,1
62,594057,5
62,500961,5
62,3285965,5
62,8985579,5
62,1091509,5
62,8990024,4
62,7032499,4
62,8276884,4
62,5407340,5
62,7930890,5
62,6067445,4
62,2894642,4
62,2843758,3
62,4156406,5
62,2328155,4
62,2242377,4
62,307235,3
62,784016,5
62,846575,5
62,872374,4
62,397505,5
62,8353624,4
62,20568440,4
62,10238171,4
62,3272378,4
62,3272846,4
62,1774024,4
62,21448168,5
62,8395395,4
62,17014997,5
62,8078556,5
62,2361733,4
62,13486514,4
62,12444428,5
62,17705453,5
62,11684652,2
62,5448359,4
62,4211236,5
62,3989261,5
62,141369,5
62,14122434,4
62,1024761,5
62,15870050,5
62,699025,5
62,15986429,5
62,12403170,5
62,4617902,5
62,13201442,4
62,13793515,5
62,7910035,3
62,12885797,5
62,12613736,4
62,871193,5
62,6790945,5
62,6447633,5
62,10143793,5
62,6577346,4
62,9344017,4
62,8076248,5
62,4873673,4
62,895492,1
62,827351,3
62,2574558,1
62,2656221,5
62,1954545,4
62,1420206,5
62,165545,4
436,12485657,5
436,21369405,1
436,9530988,5
436,2945555,5
481,9159453,5
481,14611156,5
481,12854718,5
539,8637866,5
539,10090002,5
303,514503,3
303,3029926,4
303,3737743,5
303,2532945,4
303,523836,3
303,6079670,1
303,3031032,2
303,2064707,1
303,17157314,4
303,2037131,5
236,3883472,4
236,2043209,5
236,2448319,4
236,7355831,4
236,895249,4
236,14850052,4
236,12238083,1
236,1173088,5
236,13279245,4
236,317442,5
236,1554570,4
236,13065018,4
236,20175274,4
236,9348331,4
236,18031898,4
236,14344500,4
236,11034454,3
554,4923981,5
554,11951693,5
561,4976982,4
383,2719400,5
383,2348327,5
383,8701799,4
383,8282543,4
383,90418,4
383,5457558,5
383,3394296,5
383,12367626,5
311,3451851,4
311,273071,4
311,366172,3
311,2719400,5
311,2313397,4
311,3143407,5
311,1708487,3
311,17995330,4
311,16702563,5
311,3825395,4
462,844199,4
462,1724808,5
462,3632174,5
462,5648998,3
20,3149806,5
20,1377975,5
20,2197563,5
20,4807203,5
20,3857637,5
20,5029203,4
20,5417032,5
20,4386346,5
20,1246836,5
20,2289808,5
20,814556,3
20,6502696,5
20,4514387,5
20,7160158,5
20,4963321,5
20,6826751,5
20,7304269,5
20,3109297,5
20,1159796,5
20,10990453,5
20,2979971,5
20,1235821,5
20,1133565,5
20,2956707,5
20,5303595,4
20,5960394,5
20,1774790,5
20,2148466,5
20,5886530,3
20,5615273,5
20,5010763,5
20,3233829,5
20,2648627,5
20,2413605,5
20,4266007,5
20,5216058,5
20,3042929,5
20,1536104,5
20,4858562,4
20,2169998,3
20,3165064,5
20,4485144,5
20,7207858,2
20,15346175,5
20,15168675,5
20,5330824,4
20,6896286,5
20,2793221,5
20,1296918,5
20,8356406,5
20,472132,5
20,2090971,4
20,5741515,5
20,1268387,5
20,6844427,5
20,6752054,4
20,1694198,5
20,3580658,5
20,4717980,5
20,1576948,5
20,4353045,5
20,4498339,5
20,3321642,4
20,5490140,5
20,1853596,5
20,4190777,5
20,1880513,4
20,4512754,4
20,2928807,5
20,15939377,5
20,12714037,5
20,5403250,4
20,4955759,5
20,6020029,4
20,7610974,5
20,2888615,5
20,9192676,3
20,9116642,1
20,1063125,5
20,8841435,5
20,649156,2
20,4157318,4
20,7447183,5
20,7035830,5
20,1297801,4
20,5709930,4
20,5542355,5
20,3249585,5
20,2871487,4
20,4720532,5
20,2016567,5
20,3794662,5
20,1981869,5
20,2274546,5
20,4374952,4
20,247727,5
20,7076673,5
20,906187,3
20,21446803,5
20,5205998,5
20,12619374,5
20,7216893,5
20,2418139,5
20,40369,5
20,7416482,5
20,15322728,5
20,2608642,3
20,8249384,5
20,1658884,5
20,7224060,4
20,2033276,4
20,15319948,5
20,15300040,4
20,15298201,4
20,15030002,5
20,4028348,5
20,14788590,5
20,14535869,2
20,14159380,5
20,14119145,5
20,5949645,5
20,3382093,5
20,13309873,5
20,13425726,5
20,12417293,5
20,12073572,5
20,2717303,5
20,12157310,5
20,1303293,4
20,12004087,3
20,4162708,5
20,7155647,5
20,10900587,5
20,5365697,5
20,1744325,5
20,9863501,5
20,3624785,4
20,9463084,5
20,824355,5
20,2413069,5
20,2991955,5
20,7291877,5
20,5415112,5
20,2278295,5
20,3040271,5
20,8980227,5
20,7052511,5
20,5757615,4
20,4404946,4
20,8671564,5
20,4287627,5
20,8021380,5
20,6244989,4
20,3416442,5
20,7544283,5
20,7457469,4
20,5015024,3
20,5265732,5
20,3805400,5
20,7233030,5
20,2795356,5
20,5576446,5
20,1561318,5
20,6114652,5
20,6223154,5
20,6497614,5
20,3583616,4
20,3903424,4
20,3768889,5
20,5043127,5
20,3177547,5
20,4777264,5
20,4551419,5
20,4662879,5
20,4559514,5
20,3453779,5
20,2515598,5
20,4588640,5
20,1472647,5
20,260863,5
20,3411634,5
20,856748,5
20,1738073,5
20,4441919,1
20,4474912,5
20,4461051,4
20,3508323,5
20,4338509,5
20,4401124,5
20,23188353,4
20,1320768,5
20,9779218,5
20,8772758,5
20,12339175,5
20,23040672,5
20,23034783,5
20,22752531,5
20,21732679,5
20,15325918,5
20,875820,5
20,22759657,5
20,19078506,5
20,5325943,5
20,3920358,5
20,20664345,5
20,22494107,5
20,4570425,5
20,8051026,5
20,22303688,5
20,14448478,5
20,22372948,5
20,22370795,5
20,11352200,5
20,3357786,5
20,3573045,5
20,13773130,5
20,22272652,5
20,5300524,5
20,21010197,5
20,11594640,5
20,22208798,5
20,6243986,4
20,22190910,5
20,17624156,5
20,22058955,5
20,14437232,5
20,5915454,5
20,2912772,5
20,22011358,5
20,8239370,5
20,22002834,4
20,4423233,4
20,13965986,5
20,15616596,5
20,21916642,4
20,4565060,5
20,5797947,5
20,17992329,5
20,1166307,5
20,2809105,5
20,13420104,5
20,13938124,5
20,4260922,5
20,21760104,5
20,7722197,5
20,21680712,2
20,21610184,5
20,21625490,5
20,17516623,5
20,4341300,5
20,21539141,1
20,21475928,5
20,21428332,5
20,2813640,5
20,16809750,5
20,8463650,5
20,21343593,5
20,21325314,5
20,21001547,5
20,10716208,5
20,1117681,5
20,20924598,5
20,20906303,5
20,14900619,5
20,20713887,4
20,20421899,5
20,8114357,5
20,20713392,5
20,5045055,4
20,20615582,4
20,1541462,5
20,17642587,4
20,20575861,4
20,20505195,5
20,6282577,5
20,16369156,5
20,20406583,4
20,20405945,5
20,9197428,5
20,16753922,5
20,20369071,5
20,20368190,5
20,5537894,5
20,20347072,5
20,12217844,5
20,16658264,5
20,20303172,5
20,5277302,5
20,20214741,5
20,20021216,5
20,15911028,5
20,20003311,4
20,19995665,5
20,8336258,5
20,18262551,4
20,11098658,5
20,18198899,5
20,10735649,3
20,18177331,5
20,18171265,5
20,7787292,5
20,1546817,5
20,1027952,5
20,9546499,5
20,18097051,5
20,17210966,5
20,15279571,5
20,17839878,5
20,17930818,5
20,3863169,5
20,17876485,5
20,4980420,5
20,14728373,5
20,13586376,5
20,13702135,5
20,17679833,5
20,2383932,5
20,7808728,5
20,17610282,5
20,7496686,5
20,17581394,5
20,10888418,5
20,17464070,5
20,15460136,5
20,16273116,4
20,11928935,5
20,7045000,5
20,17375626,5
20,15232304,5
20,3958021,5
20,17249878,5
20,2248481,5
20,7964033,5
20,2014368,5
20,16807119,5
20,17248236,5
20,13776555,5
20,10917825,4
20,5938166,5
20,17170396,5
20,17183797,4
20,8676995,5
20,8743806,5
20,12589542,5
20,8702609,5
20,16610045,5
20,16624563,5
20,16620431,5
20,15042415,5
20,12432954,5
20,16594070,5
20,5433498,5
20,8835527,4
20,11838405,5
20,2205384,5
20,16498828,5
20,11231954,5
20,16429309,5
20,10506150,5
20,16420223,5
20,9675059,5
20,15804372,5
20,16345262,5
20,3537692,5
20,9101362,5
20,12980450,5
20,12226540,5
20,6959137,5
20,1335636,1
20,10990187,5
20,310509,4
20,6588782,5
20,14355730,5
20,1725502,5
20,15242156,5
20,8847583,5
20,2506583,5
20,15453038,5
20,3834934,5
20,14030148,5
20,15148503,5
20,11897076,4
20,3325659,5
20,14230247,5
20,11328856,3
20,10189309,5
20,3735949,5
20,14517058,5
20,15010559,5
20,14896690,5
20,13612666,5
20,4681311,5
20,9784973,5
20,11950039,5
20,14615520,5
20,7017019,5
20,14594925,5
20,13206695,5
20,1757385,4
20,3728097,5
20,11287402,5
20,12609831,5
20,13550613,5
20,14232707,5
20,14139913,5
20,14144349,5
20,13709701,4
20,13685718,5
20,14023342,5
20,14021049,5
20,11325357,5
20,12357084,5
20,3998740,5
20,13607214,5
20,9938402,5
20,13296086,5
20,11100330,5
20,13793813,5
20,728399,5
20,2409970,5
20,12312838,5
20,9734312,5
20,13844659,5
20,2813371,5
20,13743787,5
20,13738644,5
20,13739301,5
20,11259332,2
20,13690422,5
20,13651346,5
20,3175988,5
20,7806979,5
20,3372028,5
20,1267093,5
20,12236750,5
20,13573593,5
20,13547378,5
20,13534290,5
20,12913569,5
20,3808074,5
20,3362481,5
20,873365,5
20,3120613,5
20,7225850,5
20,8996787,5
20,1673999,5
20,13284432,5
20,13142658,3
20,5669876,5
20,13218023,5
20,4828894,5
20,13172153,5
20,2573636,5
20,11057618,4
20,7887683,5
20,8562329,5
20,869990,5
20,2407927,5
20,12686966,5
20,583602,5
20,11244527,4
20,10245071,4
20,12047111,3
20,8450232,4
20,9523211,5
20,6605010,5
20,12196021,5
20,5950513,5
20,12074508,5
20,2838834,5
20,10500756,4
20,2443667,5
20,4561556,4
20,6070781,5
20,11928938,5
20,11927415,4
20,9067688,5
20,10027248,5
20,8824857,5
20,9371440,5
20,3180618,5
20,4517010,5
20,11555905,5
20,11547270,5
20,3431377,5
20,11231973,5
20,11505756,4
20,10961282,5
20,7183141,4
20,6315431,5
20,9283823,5
20,5269698,5
20,11346445,5
20,1848357,4
20,2897161,5
20,4763812,5
20,4807968,5
20,10471028,5
20,11205304,5
20,11191017,5
20,3709050,5
20,11120493,5
20,11111259,5
20,11086162,5
20,8019156,5
20,5937660,5
20,3171943,5
20,7007092,5
20,5260625,5
20,57293,4
20,3194663,5
20,10663499,4
20,2904973,3
20,2172479,5
20,8466023,5
20,10761254,5
20,4653832,5
20,9020851,5
20,1099719,4
20,2697565,5
20,2985657,5
20,4480668,5
20,2977867,5
20,4432385,5
20,445147,3
20,3113641,5
20,7433834,5
20,3215314,5
20,4623436,5
20,6575378,5
20,9800584,5
20,3430964,5
20,3882463,5
20,4877044,5
20,8386022,5
20,9762482,4
20,9601463,3
20,8336465,5
20,8742998,5
20,9000958,4
20,4884980,5
20,3413776,4
20,8255037,4
20,2456712,5
20,8915628,5
20,1278307,5
20,3981213,4
20,3863920,4
20,8744409,5
20,8716913,5
20,7238439,5
20,6530202,5
20,8396858,4
20,2232080,5
20,8258239,5
20,2443076,5
20,3493771,5
20,5164586,5
20,2975323,5
20,6836179,5
20,7526719,5
20,7402666,5
20,7027803,5
20,3511030,5
20,3555948,5
20,2310458,5
20,4971386,5
20,2450597,5
20,4763904,5
20,4837679,4
20,2942483,4
20,4511982,5
20,630066,4
20,2434634,5
20,3086352,5
20,4747322,5
20,4466222,5
20,3606395,5
20,571053,1
20,964376,5
20,3095773,5
20,3045810,5
20,3898579,4
20,1741079,5
20,3875282,5
20,4581892,5
20,3536789,5
20,3703144,5
20,3985919,5
20,1212790,5
20,4578438,5
20,4552944,5
20,2957355,5
20,4502764,5
20,4394463,5
20,3979559,4
20,2709349,5
20,4548670,5
20,4538425,5
20,2616488,4
20,4495086,5
20,4338380,5
20,204116,5
20,892196,5
20,3077775,5
20,4484688,5
20,4178129,5
20,4484454,5
20,2513174,5
20,4452224,5
20,1150630,5
20,1382922,5
20,2076584,5
20,3857548,5
20,65268,5
413,2400898,4
413,7174951,5
34,5584853,4
34,836704,5
34,6560279,5
34,1985703,3
34,5429457,5
34,4521264,5
34,6955512,5
34,2838802,4
34,8068406,3
34,5498622,5
34,3521164,4
34,11743191,5
34,18210047,5
34,4316503,5
34,386866,4
34,13997889,5
34,2457674,5
34,18102589,5
34,7708568,5
34,1282107,5
34,22751386,4
34,21923651,4
34,11836662,5
34,22388307,3
34,8120129,5
34,3985045,3
34,13159632,3
34,1550345,5
34,15293088,5
34,7207858,5
34,4981139,5
34,5103301,5
34,21647953,5
34,11226775,5
34,21641263,5
34,22285541,5
34,22757375,5
34,12072037,5
34,2632443,5
34,17474658,5
34,22676434,5
34,22780383,4
34,16408799,5
34,10636067,5
34,21343689,5
34,11951693,5
34,12756470,5
34,6654729,4
34,728918,5
34,22511451,5
34,7485371,5
34,22489465,5
34,11196447,5
34,17618836,5
34,8976328,5
34,14267803,5
34,15551638,4
34,1302722,5
34,21522215,5
34,12739326,5
34,7227634,5
34,22229194,5
34,17756391,5
34,10024871,5
34,6524277,3
34,4252599,5
34,2846430,5
34,5532684,5
34,15046865,5
34,8562876,5
34,20227309,5
34,10149407,5
34,15784631,1
34,1639605,5
34,814231,5
34,2096380,4
34,3636690,5
34,2289808,5
34,21994741,5
34,18166121,5
34,21341895,5
34,14480945,5
34,21853923,5
34,21152157,5
34,3044698,5
34,2854770,5
34,16448198,2
34,19277577,5
34,15946567,5
34,21750528,5
34,16776109,5
34,21713509,5
34,7303303,5
34,21605466,5
34,5668775,5
34,10116879,5
34,21440045,5
34,21235356,5
34,2014368,5
34,3417756,4
34,17509229,4
34,2635641,4
34,21271432,5
34,14756164,5
34,21263631,5
34,8231175,4
34,20849560,5
34,3546199,5
34,4930006,4
34,16713054,5
34,2132525,5
34,10553739,5
34,3824182,5
34,20469991,5
34,10754161,5
34,3602758,5
34,2947713,5
34,8684473,5
34,3149168,5
34,8648780,5
34,12172336,5
34,12854718,5
34,2265986,5
34,18112861,5
34,16201293,5
34,20049552,5
34,19066495,5
34,3936083,5
34,4214829,5
34,4621209,4
34,17340169,5
34,15721348,5
34,1658884,5
34,7398406,5
34,87682,3
34,18100885,4
34,11448660,5
34,17087223,5
34,12145856,5
34,3788099,5
34,149960,5
34,17828763,5
34,16895144,5
34,8906490,5
34,10735125,5
34,13869181,5
34,1954835,5
34,5025046,5
34,15681493,5
34,15491850,4
34,1873281,5
34,13816419,4
34,15042415,5
34,15477783,5
34,3402001,5
34,5870507,5
34,16632933,5
34,16618976,5
34,13995883,4
34,7023548,5
34,13573311,5
34,13300092,5
34,1681681,4
34,15991048,5
34,7391724,5
34,3312654,4
34,11045331,5
34,12605533,5
34,15746486,5
34,7841757,5
34,15348585,5
34,8244870,5
34,14828983,5
34,2763066,5
34,14318566,5
320,3670942,5
320,5163135,5
320,1770050,5
320,7118108,3
320,121053,4
320,2761942,5
320,10765618,5
320,5524314,5
320,21447921,5
320,3683861,3
320,4864065,5
485,1567825,4
485,18221909,4
485,20291875,5
223,2407597,4
223,3508729,5
223,1475654,5
223,5980959,5
223,4264991,5
223,3825854,5
223,5353395,4
223,4134856,5
223,2962944,5
223,4763812,4
223,940670,5
223,385747,5
223,5533971,5
223,3567064,5
223,3902541,5
223,1530340,2
223,5213335,5
223,22044807,5
223,13810282,5
223,2346883,5
257,1867459,4
257,2719400,5
257,3406091,4
257,5730811,4
257,5341911,4
257,2670271,4
257,855700,5
257,7240150,4
257,2761942,5
257,4685234,5
257,18068941,4
257,5327027,4
257,4978814,4
257,9872500,5
257,6590314,4
257,9865892,2
257,853758,5
168,1287563,5
168,2842549,5
168,769182,3
168,4867004,5
168,5468,5
168,2660786,5
168,172956,3
168,881835,4
168,2602300,5
168,1070994,4
168,2133933,4
168,2125078,3
168,5265732,5
168,4263531,5
168,782502,4
168,10281903,4
168,5284943,5
168,3459816,5
168,9352457,5
168,14226556,5
168,3068621,5
168,1921485,4
168,5319304,5
168,4742678,5
168,3502873,5
168,3825395,2
168,8536244,5
168,10358799,5
168,13987042,5
168,5848771,5
168,15918104,5
168,7557004,5
168,10872577,4
473,6596148,5
473,3720242,5
357,2719400,5
357,6934471,5
357,10890101,5
357,4593080,5
357,4903542,4
17,2982633,5
17,2937865,5
17,1728675,5
17,748482,5
17,5566449,4
17,1168103,4
17,2244166,5
17,1214740,5
17,1568025,5
17,1916124,5
17,160638,4
17,88010,4
17,3603863,5
17,571765,5
17,1451015,3
17,987727,5
17,5246262,4
17,1426970,5
17,138243,5
17,2461411,5
17,5007580,5
17,688767,4
17,442574,4
17,5406235,4
17,991088,4
17,5420550,5
17,2581096,4
17,8761775,5
17,962264,5
17,6888071,5
17,8541497,5
17,748960,5
17,8521843,5
17,3346712,5
17,6791962,3
17,4896659,5
17,1162606,4
17,2786526,1
17,1790928,5
17,2961112,4
17,12130818,5
17,2782660,5
17,2321732,5
17,2236029,5
17,2145814,5
17,5769473,5
17,7588985,4
17,5972940,5
17,2579354,5
17,7108491,5
17,3786437,4
17,1528608,5
17,1640149,5
17,2462436,5
17,3146732,5
17,1803998,4
17,1319972,4
17,3690180,2
17,2723742,3
17,377553,4
17,438408,5
17,350521,5
17,13643526,5
17,6388007,5
17,7219400,4
17,8772521,5
17,2583629,5
17,6180758,5
17,612326,5
17,8568115,5
17,8540939,5
17,2021956,4
17,2838193,5
17,1324862,4
17,3901398,5
17,6665726,5
17,6120873,5
17,5659425,5
17,4952883,5
17,1185766,5
17,6865465,5
17,6595557,5
17,570400,5
17,4344319,2
17,2874875,5
17,1650926,4
17,4925752,4
17,3743308,5
17,2530149,2
17,3816210,5
17,637595,4
17,2133188,1
17,2152956,3
17,1058499,5
17,551899,5
17,919428,4
17,883946,5
17,405715,5
17,744036,5
17,252009,5
17,2841355,4
17,3848300,5
17,1891713,5
17,9287823,5
17,7956789,5
17,7846902,5
17,6845661,5
17,2888615,5
17,9386765,5
17,8779867,5
17,9451558,5
17,9272744,5
17,7899859,5
17,5250926,4
17,4800572,5
17,6701769,5
17,5388771,3
17,6531748,5
17,2843091,5
17,8774834,5
17,2109040,5
17,5365333,4
17,1977174,5
17,11441469,5
17,1858786,5
17,8320338,4
17,3389944,5
17,1338020,5
17,2647938,5
17,3086212,5
17,4011542,4
17,2563442,3
17,2294938,4
17,3060955,5
17,2986909,4
17,273071,5
17,6994076,5
17,2420081,4
17,3671251,4
17,7175977,3
17,6546085,5
17,2368914,5
17,5269660,5
17,2516852,5
17,3380184,5
17,7133587,4
17,2654954,3
17,6360687,5
17,6919176,5
17,3240200,5
17,3463283,5
17,1093320,5
17,2305547,4
17,2526512,5
17,2472841,5
17,4875928,5
17,3098792,4
17,3870038,5
17,3346105,5
17,5886530,4
17,1448766,5
17,4309705,5
17,1010335,5
17,2685542,4
17,2970430,5
17,1236820,5
17,4830048,4
17,3362481,5
17,5013175,5
17,2809299,5
17,4377469,5
17,4506267,5
17,1302297,5
17,4513772,5
17,3683861,5
17,2854269,4
17,3723555,5
17,1103602,5
17,4154557,4
17,210514,4
17,2815706,4
17,2284828,5
17,3644103,5
17,640762,2
17,962248,4
17,3349182,3
17,3354033,4
17,2375008,5
17,2172650,4
