dishId,userId,rating
186,184,5
186,185,5
186,186,4
186,187,4
186,188,5
186,189,3
186,190,4
186,191,5
186,192,5
186,193,5
186,194,4
186,195,5
186,196,5
186,197,5
186,198,4
186,199,5
186,200,5
186,201,4
186,202,5
186,203,5
167,204,5
167,205,5
167,206,4
167,207,5
167,208,5
167,209,5
167,210,5
167,211,5
167,212,5
167,213,5
167,214,5
167,215,5
167,216,5
167,217,5
167,218,4
167,219,5
167,220,5
167,221,5
167,222,4
167,223,4
167,224,5
167,225,4
167,226,5
167,227,4
167,228,5
167,229,5
167,230,5
167,231,5
167,232,5
167,233,4
167,234,4
167,235,5
167,236,5
167,237,5
509,238,4
509,239,3
509,240,1
216,241,4
216,242,4
216,243,4
216,244,4
216,245,5
216,246,5
216,247,1
216,248,5
216,249,4
216,250,4
216,251,5
216,252,5
216,253,3
216,254,5
216,255,5
216,256,5
216,257,4
216,258,4
216,133,4
216,259,3
216,260,5
622,261,1
281,262,5
281,263,5
281,264,5
281,265,5
281,266,5
281,248,5
281,267,4
281,268,5
281,269,2
281,270,5
281,271,5
281,272,4
281,273,1
281,274,4
281,275,5
117,276,4
117,277,4
117,278,5
117,279,3
117,280,5
117,281,5
117,282,4
117,283,3
117,284,4
117,285,5
117,286,5
117,287,3
117,288,5
117,289,2
117,290,5
117,291,5
117,292,5
117,293,3
117,294,5
117,295,5
117,296,5
117,297,4
117,298,5
117,299,5
117,300,5
117,99,5
117,301,5
117,302,3
117,35,5
117,303,4
117,304,5
117,305,5
117,306,3
117,307,4
117,308,4
117,309,5
117,310,5
117,311,4
117,312,5
117,313,4
117,314,5
117,315,4
117,316,2
117,317,5
117,318,5
117,319,5
117,320,5
117,321,4
117,322,1
117,323,5
398,324,5
398,325,5
398,326,5
398,327,4
398,328,5
398,329,3
398,330,4
263,331,5
263,332,5
263,333,5
263,334,2
263,335,4
263,336,5
263,337,1
263,338,2
263,339,2
177,340,5
177,341,5
177,342,5
177,343,4
177,344,5
177,345,4
177,346,5
177,347,4
177,348,5
177,349,5
177,350,5
177,351,5
177,352,5
177,353,5
177,354,3
177,355,3
177,356,4
177,357,2
177,358,5
177,359,4
177,360,5
177,361,5
177,362,5
177,363,4
177,364,5
177,365,1
332,366,4
332,367,4
332,368,5
332,369,4
332,370,5
332,371,4
332,372,4
332,373,3
332,374,1
332,375,5
534,376,5
606,377,5
384,378,5
384,379,4
384,380,4
384,381,4
384,382,5
384,383,3
384,384,5
147,385,5
147,386,4
147,140,2
147,387,5
147,388,4
147,389,4
147,390,5
147,391,5
147,392,5
147,393,4
147,394,5
147,395,2
147,396,5
147,397,4
147,398,5
147,399,5
147,400,5
147,401,4
147,402,5
147,403,3
147,404,5
147,405,5
147,406,4
147,407,4
147,408,5
147,409,3
147,410,5
147,411,5
147,412,4
147,413,5
147,414,5
147,415,5
147,416,5
147,417,5
147,418,5
513,419,5
513,420,3
513,421,4
617,422,4
53,423,4
53,424,4
53,425,5
53,426,4
53,427,5
53,428,2
53,429,5
53,430,5
53,431,5
53,432,5
53,433,5
53,434,5
53,435,4
53,436,5
53,327,4
53,437,4
53,438,5
53,439,5
53,440,4
53,441,5
53,442,5
53,443,5
53,444,4
53,445,5
53,446,5
53,447,5
53,448,5
53,449,5
53,450,5
53,451,5
53,452,5
53,453,5
53,454,5
53,455,4
53,456,4
53,457,5
53,458,5
53,459,5
53,460,5
53,461,5
53,462,4
53,463,5
53,464,5
53,465,5
53,466,5
53,467,5
53,468,5
53,469,5
53,470,5
53,471,2
53,472,5
53,473,4
53,474,5
53,475,5
53,476,5
53,477,5
53,412,4
53,478,5
53,479,3
53,480,4
53,481,3
53,482,4
53,483,5
53,484,4
53,485,2
53,486,5
53,487,5
53,488,5
53,489,3
53,154,5
53,490,5
53,491,5
53,492,5
53,35,5
53,493,4
53,494,4
53,495,1
53,496,5
53,497,5
53,498,3
53,499,5
53,500,5
53,501,5
53,502,4
53,503,4
53,504,5
53,505,5
53,506,5
53,133,4
53,507,5
53,508,4
53,509,5
53,510,5
53,511,4
53,512,3
53,513,4
53,514,4
53,515,5
53,516,3
53,517,3
53,518,5
53,519,5
53,520,1
53,521,3
53,522,5
62,523,4
62,524,5
62,525,4
62,109,4
62,526,4
62,527,5
62,528,4
62,529,5
62,530,3
62,531,5
62,532,4
62,533,4
62,534,3
62,535,4
62,536,4
62,537,5
62,210,4
62,538,4
62,539,5
62,540,2
62,541,3
62,542,4
62,543,5
62,544,3
62,545,5
62,546,5
62,547,5
62,548,5
62,549,5
62,550,5
62,551,1
62,552,5
62,553,5
62,554,5
62,555,5
62,556,5
62,557,4
62,558,4
62,559,4
62,560,5
62,561,5
62,562,4
62,563,4
62,564,3
62,565,5
62,566,4
62,567,4
62,568,3
62,569,5
62,570,5
62,571,4
62,572,5
62,573,4
62,574,4
62,575,4
62,576,4
62,577,4
62,578,4
62,579,5
62,580,4
62,581,5
62,582,5
62,583,4
62,584,4
62,585,5
62,586,5
62,587,2
62,588,4
62,589,5
62,590,5
62,591,5
62,592,4
62,593,5
62,594,5
62,595,5
62,596,5
62,597,5
62,598,5
62,599,4
62,600,5
62,601,3
62,602,5
62,603,4
62,604,5
62,605,5
62,606,5
62,607,5
62,608,4
62,609,4
62,610,5
62,611,4
62,612,1
62,51,3
62,613,1
62,614,5
62,615,4
62,616,5
62,617,4
436,618,5
436,619,1
436,620,5
436,621,5
481,622,5
481,623,5
481,624,5
539,625,5
539,626,5
303,627,3
303,628,4
303,629,5
303,630,4
303,631,3
303,632,1
303,633,2
303,634,1
303,635,4
303,636,5
236,637,4
236,366,5
236,638,4
236,639,4
236,640,4
236,641,4
236,642,1
236,643,5
236,644,4
236,645,5
236,646,4
236,647,4
236,648,4
236,649,4
236,650,4
236,651,4
236,652,3
554,653,5
554,654,5
561,261,4
383,655,5
383,656,5
383,657,4
383,658,4
383,659,4
383,660,5
383,661,5
383,662,5
311,663,4
311,664,4
311,665,3
311,655,5
311,666,4
311,667,5
311,668,3
311,669,4
311,670,5
311,671,4
462,672,4
462,673,5
462,99,5
462,674,3
20,675,5
20,676,5
20,677,5
20,678,5
20,679,5
20,680,4
20,681,5
20,682,5
20,683,5
20,684,5
20,685,3
20,686,5
20,687,5
20,688,5
20,689,5
20,690,5
20,691,5
20,692,5
20,693,5
20,694,5
20,695,5
20,696,5
20,697,5
20,698,5
20,699,4
20,700,5
20,701,5
20,702,5
20,703,3
20,704,5
20,705,5
20,706,5
20,707,5
20,708,5
20,709,5
20,710,5
20,711,5
20,712,5
20,713,4
20,714,3
20,715,5
20,716,5
20,717,2
20,718,5
20,719,5
20,720,4
20,721,5
20,722,5
20,723,5
20,724,5
20,725,5
20,726,4
20,727,5
20,728,5
20,729,5
20,730,4
20,731,5
20,732,5
20,733,5
20,734,5
20,735,5
20,736,5
20,737,4
20,738,5
20,739,5
20,740,5
20,741,4
20,742,4
20,743,5
20,744,5
20,745,5
20,746,4
20,747,5
20,80,4
20,748,5
20,749,5
20,750,3
20,751,1
20,752,5
20,753,5
20,754,2
20,755,4
20,756,5
20,757,5
20,758,4
20,759,4
20,760,5
20,761,5
20,762,4
20,763,5
20,764,5
20,765,5
20,766,5
20,767,5
20,768,4
20,769,5
20,770,5
20,771,3
20,772,5
20,773,5
20,774,5
20,775,5
20,776,5
20,777,5
20,778,5
20,779,5
20,780,3
20,781,5
20,782,5
20,783,4
20,784,4
20,785,5
20,786,4
20,787,4
20,788,5
20,789,5
20,790,5
20,791,2
20,792,5
20,793,5
20,794,5
20,795,5
20,796,5
20,797,5
20,798,5
20,799,5
20,800,5
20,801,5
20,802,4
20,803,3
20,804,5
20,805,5
20,806,5
20,807,5
20,808,5
20,809,5
20,810,4
20,811,5
20,812,5
20,813,5
20,814,5
20,815,5
20,816,5
20,817,5
20,818,5
20,819,5
20,820,5
20,821,4
20,822,4
20,823,5
20,824,5
20,825,5
20,826,4
20,827,5
20,828,5
20,829,4
20,830,3
20,831,5
20,832,5
20,833,5
20,834,5
20,835,5
20,836,5
20,837,5
20,838,5
20,839,5
20,840,4
20,841,4
20,842,5
20,843,5
20,844,5
20,845,5
20,846,5
20,847,5
20,848,5
20,849,5
20,850,5
20,851,5
20,852,5
20,853,5
20,854,5
20,855,5
20,856,5
20,857,1
20,858,5
20,859,4
20,860,5
20,861,5
20,862,5
20,863,4
20,864,5
20,865,5
20,866,5
20,867,5
20,868,5
20,869,5
20,870,5
20,871,5
20,872,5
20,873,5
20,874,5
20,875,5
20,876,5
20,877,5
20,878,5
20,879,5
20,880,5
20,881,5
20,882,5
20,883,5
20,884,5
20,885,5
20,886,5
20,887,5
20,888,5
20,889,5
20,890,5
20,891,5
20,892,5
20,893,5
20,894,5
20,895,4
20,896,5
20,897,5
20,898,5
20,899,5
20,900,5
20,901,5
20,902,5
20,903,5
20,904,4
20,905,4
20,906,5
20,907,5
20,908,4
20,909,5
20,910,5
20,911,5
20,912,5
20,913,5
20,914,5
20,915,5
20,916,5
20,917,5
20,918,5
20,919,2
20,920,5
20,921,5
20,922,5
20,923,5
20,924,1
20,925,5
20,926,5
20,927,5
20,928,5
20,929,5
20,930,5
20,931,5
20,932,5
20,933,5
20,934,5
20,935,5
20,936,5
20,937,5
20,938,4
20,939,5
20,940,5
20,941,5
20,942,4
20,943,4
20,944,5
20,945,4
20,946,4
20,947,5
20,948,5
20,949,5
20,950,4
20,951,5
20,952,5
20,953,5
20,954,5
20,955,5
20,956,5
20,957,5
20,958,5
20,959,5
20,960,5
20,961,5
20,962,5
20,963,5
20,964,5
20,965,4
20,966,5
20,967,5
20,968,4
20,969,5
20,970,5
20,971,3
20,972,5
20,973,5
20,974,5
20,975,5
20,976,5
20,977,5
20,978,5
20,979,5
20,980,5
20,981,5
20,982,5
20,983,5
20,984,5
20,985,5
20,986,5
20,987,5
20,988,5
20,989,5
20,990,5
20,991,5
20,992,5
20,993,5
20,994,5
20,995,5
20,996,5
20,997,5
20,998,4
20,999,5
20,1000,5
20,1001,5
20,1002,5
20,1003,5
20,1004,5
20,1005,5
20,1006,5
20,1007,5
20,1008,5
20,1009,5
20,1010,5
20,1011,4
20,1012,5
20,1013,5
20,1014,4
20,1015,5
20,1016,5
20,1017,5
20,1018,5
20,1019,5
20,1020,5
20,1021,5
20,1022,5
20,1023,5
20,1024,5
20,1025,5
20,1026,4
20,1027,5
20,1028,5
20,1029,5
20,1030,5
20,1031,5
20,1032,5
20,1033,5
20,1034,5
20,1035,5
20,1036,5
20,1037,5
20,1038,5
20,1039,5
20,1040,5
20,1041,5
20,1042,1
20,1043,5
20,1044,4
20,1045,5
20,1046,5
20,1047,5
20,1048,5
20,1049,5
20,1050,5
20,1051,5
20,1052,5
20,1053,5
20,1054,5
20,1055,4
20,1056,5
20,1057,5
20,1058,3
20,1059,5
20,1060,5
20,1061,5
20,1062,5
20,1063,5
20,1064,5
20,156,5
20,1065,5
20,1066,5
20,1067,5
20,1068,5
20,1069,5
20,1070,5
20,1071,4
20,1072,5
20,1073,5
20,1074,5
20,1075,5
20,1076,5
20,1077,5
20,1078,5
20,1079,4
20,1080,5
20,1081,5
20,1082,5
20,1083,5
20,1084,5
20,1085,5
20,1086,5
20,1087,5
20,1088,5
20,1089,5
20,1090,5
20,1091,5
20,1092,5
20,1093,5
20,1094,5
20,1095,5
20,1096,5
20,1097,5
20,1098,5
20,1099,5
20,1100,2
20,1101,5
20,1102,5
20,1103,5
20,1104,5
20,1105,5
20,1106,5
20,1107,5
20,1108,5
20,1109,5
20,1110,5
20,1111,5
20,1112,5
20,1113,5
20,1114,5
20,1115,5
20,1116,5
20,1117,5
20,1118,5
20,1119,5
20,1120,3
20,1121,5
20,1122,5
20,1123,5
20,1124,5
20,1125,5
20,1126,4
20,1127,5
20,1128,5
20,1129,5
20,1130,5
20,1131,5
20,1132,5
20,1133,4
20,1134,4
20,1135,3
20,1136,4
20,1137,5
20,1138,5
20,1139,5
20,1140,5
20,1141,5
20,1142,5
20,1143,4
20,1144,5
20,1145,4
20,1146,5
20,1147,5
20,1148,4
20,1149,5
20,1150,5
20,1151,5
20,1152,5
20,1153,5
20,1154,5
20,1155,5
20,1156,5
20,1157,5
20,1158,5
20,1159,4
20,1160,5
20,1161,4
20,1162,5
20,1163,5
20,1164,5
20,1165,5
20,546,4
20,1166,5
20,35,5
20,1167,5
20,1168,5
20,1169,5
20,1170,5
20,1171,5
20,1172,5
20,1173,5
20,1174,5
20,1175,5
20,1176,5
20,1177,5
20,1178,5
20,1179,5
20,1180,4
20,1181,5
20,1182,4
20,1183,3
20,1184,5
20,1185,5
20,1186,5
20,1187,5
20,1188,5
20,1189,4
20,1190,5
20,1191,5
20,1192,5
20,1193,5
20,1194,5
20,1195,3
20,1196,5
20,1197,5
20,1198,5
20,1199,5
20,1200,5
20,1201,5
20,1202,5
20,1203,5
20,1204,5
20,1205,5
20,1206,4
20,1207,3
20,1208,5
20,1209,5
20,1210,4
20,1211,5
20,1212,4
20,1213,4
20,1214,5
20,1215,5
20,1216,5
20,1217,4
20,1218,4
20,1219,5
20,1220,5
20,1221,5
20,1222,5
20,1223,4
20,1224,5
20,1225,5
20,1226,5
20,1227,5
20,1228,5
20,1229,5
20,1230,5
20,1231,5
20,1232,5
20,1233,5
20,1234,5
20,1235,5
20,1236,5
20,1237,5
20,1238,5
20,1239,5
20,1240,4
20,1241,4
20,1242,5
20,1243,4
20,1244,5
20,1245,5
20,1246,5
20,1247,5
20,1248,5
20,1249,1
20,1250,5
20,1251,5
20,1252,5
20,1253,4
20,1254,5
20,1255,5
20,1256,5
20,1257,5
20,1258,5
20,1259,5
20,1260,5
20,1261,5
20,1262,5
20,1263,5
20,1264,5
20,1265,5
20,467,4
20,1266,5
20,1267,5
20,1268,5
20,1269,4
20,1270,5
20,1271,5
20,1272,5
20,1273,5
20,1274,5
20,1275,5
20,1276,5
20,1277,5
20,1278,5
20,1279,5
20,1280,5
20,1281,5
20,1282,5
20,1283,5
20,1284,5
413,1285,4
413,1286,5
34,1287,4
34,1288,5
34,1289,5
34,1290,3
34,1291,5
34,1292,5
34,1293,5
34,1294,4
34,1295,3
34,1296,5
34,1297,4
34,1298,5
34,1299,5
34,1300,5
34,1301,4
34,1302,5
34,1303,5
34,1304,5
34,1305,5
34,1306,5
34,1307,4
34,1308,4
34,1309,5
34,1310,3
34,1311,5
34,1312,3
34,1313,3
34,1314,5
34,1315,5
34,717,5
34,1316,5
34,1317,5
34,1318,5
34,1319,5
34,1320,5
34,1321,5
34,1322,5
34,1323,5
34,1324,5
34,1325,5
34,1326,5
34,1327,4
34,1328,5
34,1329,5
34,1330,5
34,654,5
34,1331,5
34,1332,4
34,1333,5
34,1334,5
34,1335,5
34,1336,5
34,1337,5
34,1338,5
34,1339,5
34,1340,5
34,1341,4
34,1342,5
34,1343,5
34,1344,5
34,1345,5
34,1346,5
34,1347,5
34,1348,5
34,1349,3
34,1350,5
34,1351,5
34,1352,5
34,1353,5
34,1354,5
34,1355,5
34,1356,5
34,1357,1
34,1358,5
34,1359,5
34,1360,4
34,1361,5
34,684,5
34,1362,5
34,1363,5
34,1364,5
34,1365,5
34,1366,5
34,1367,5
34,1368,5
34,1369,5
34,1370,2
34,1371,5
34,1372,5
34,1373,5
34,1374,5
34,1375,5
34,1376,5
34,1377,5
34,1378,5
34,1379,5
34,1380,5
34,1381,5
34,1007,5
34,1382,4
34,1383,4
34,1384,4
34,1385,5
34,1386,5
34,1387,5
34,1388,4
34,1389,5
34,1390,5
34,1391,4
34,1392,5
34,1393,5
34,1394,5
34,1395,5
34,1396,5
34,1397,5
34,1398,5
34,1399,5
34,1400,5
34,1401,5
34,1402,5
34,1403,5
34,624,5
34,1404,5
34,1405,5
34,1406,5
34,1407,5
34,1408,5
34,1409,5
34,1410,5
34,1411,4
34,1412,5
34,1413,5
34,782,5
34,1414,5
34,1415,3
34,1416,4
34,1417,5
34,1418,5
34,1419,5
34,1420,5
34,1421,5
34,1422,5
34,1423,5
34,1424,5
34,1425,5
34,1426,5
34,1427,5
34,1428,5
34,1429,5
34,1430,4
34,1431,5
34,1432,4
34,1022,5
34,1433,5
34,1434,5
34,1435,5
34,1436,5
34,1437,5
34,1438,4
34,1439,5
34,1440,5
34,1441,5
34,1442,4
34,1443,5
34,1444,5
34,1445,4
34,1446,5
34,1447,5
34,1448,5
34,1449,5
34,1450,5
34,1451,5
34,1452,5
34,1453,5
34,1454,5
320,1455,5
320,1456,5
320,1457,5
320,1458,3
320,1459,4
320,54,5
320,1460,5
320,1461,5
320,1462,5
320,1463,3
320,1464,5
485,376,4
485,1465,4
485,1466,5
223,1467,4
223,1468,5
223,1469,5
223,1470,5
223,1471,5
223,1472,5
223,1473,4
223,254,5
223,1474,5
223,35,4
223,1475,5
223,545,5
223,1476,5
223,1477,5
223,1478,5
223,1479,2
223,1480,5
223,1481,5
223,1482,5
223,1483,5
257,1484,4
257,655,5
257,1485,4
257,1486,4
257,1487,4
257,1488,4
257,1489,5
257,1490,4
257,54,5
257,1491,5
257,1492,4
257,1493,4
257,1494,4
257,1495,5
257,1496,4
257,1497,2
257,1498,5
168,1499,5
168,1500,5
168,1501,3
168,1502,5
168,1503,5
168,1504,5
168,1505,3
168,1506,4
168,1507,5
168,1508,4
168,1509,4
168,1510,3
168,831,5
168,1511,5
168,1512,4
168,1513,4
168,1514,5
168,1515,5
168,1516,5
168,1517,5
168,1518,5
168,1519,4
168,1520,5
168,1521,5
168,1522,5
168,671,2
168,1523,5
168,1524,5
168,1525,5
168,1526,5
168,1527,5
168,1528,5
168,1529,4
473,1530,5
473,1531,5
357,655,5
357,1532,5
357,1533,5
357,1534,5
357,1535,4
17,1536,5
17,1537,5
17,1538,5
17,1539,5
17,1540,4
17,1541,4
17,1542,5
17,1543,5
17,1544,5
17,1545,5
17,1546,4
17,1547,4
17,1548,5
17,1549,5
17,1550,3
17,1551,5
17,1552,4
17,1553,5
17,1554,5
17,1555,5
17,1556,5
17,1557,4
17,1558,4
17,1559,4
17,1560,4
17,1561,5
17,1562,4
17,1563,5
17,1564,5
17,1565,5
17,1566,5
17,1567,5
17,1568,5
17,1569,5
17,1570,3
17,1571,5
17,1572,4
17,1573,1
17,1574,5
17,1575,4
17,1576,5
17,1577,5
17,1578,5
17,1579,5
17,1580,5
17,1581,5
17,1582,4
17,1583,5
17,1584,5
17,1585,5
17,1586,4
17,1587,5
17,1588,5
17,1589,5
17,1590,5
17,1591,4
17,1592,4
17,1593,2
17,1594,3
17,1595,4
17,1596,5
17,1597,5
17,1598,5
17,1599,5
17,1600,4
17,1601,5
17,399,5
17,1602,5
17,1603,5
17,1604,5
17,1605,5
17,1606,4
17,1607,5
17,1608,4
17,1609,5
17,1610,5
17,1611,5
17,1612,5
17,1613,5
17,1614,5
17,1615,5
17,1616,5
17,1617,5
17,1618,2
17,1619,5
17,1620,4
17,1621,4
17,1622,5
17,1623,2
17,1624,5
17,1625,4
17,403,1
17,1626,3
17,1627,5
17,1628,5
17,1629,4
17,1630,5
17,1631,5
17,1632,5
17,1633,5
17,1634,4
17,1635,5
17,1636,5
17,1637,5
17,1638,5
17,1639,5
17,1640,5
17,749,5
17,1641,5
17,1642,5
17,1643,5
17,1644,5
17,1645,5
17,1646,4
17,1647,5
17,1648,5
17,1649,3
17,1650,5
17,1651,5
17,1652,5
17,1653,5
17,1654,4
17,1655,5
17,1656,5
17,1657,5
17,1658,4
17,1659,5
17,1660,5
17,1661,5
17,1662,5
17,1663,4
17,1664,3
17,1665,4
17,1666,5
17,1667,4
17,664,5
17,1668,5
17,1669,4
17,1670,4
17,1671,3
17,1672,5
17,1673,5
17,1674,5
17,1675,5
17,1676,5
17,1677,4
17,1678,3
17,1679,5
17,1680,5
17,1681,5
17,1682,5
17,1683,5
17,1684,4
17,1685,5
17,1686,5
17,1687,5
17,1688,4
17,1689,5
17,1690,5
17,703,4
17,1691,5
17,1692,5
17,1693,5
17,1694,4
17,1695,5
17,1696,5
17,1697,4
17,1113,5
17,1698,5
17,1699,5
17,1700,5
17,1701,5
17,1702,5
17,1703,5
17,1463,5
17,1704,4
17,1705,5
17,1706,5
17,1707,4
17,1708,4
17,1709,4
17,449,5
17,1710,5
17,1711,2
17,1712,4
17,347,3
17,1713,4
17,1714,5
17,1715,4
17,1716,4
17,1717,5
17,1718,5
17,1719,5
17,1720,5
17,1721,5
17,1722,5
17,1723,5
17,1724,3
17,1725,4
17,1726,5
17,1727,4
17,1728,4
17,1729,4
17,1730,4
17,1731,4
17,1732,5
17,1733,4
17,1734,5
17,1735,5
17,1736,5
17,1737,5
17,910,5
17,1738,5
17,1739,5
17,1740,5
17,1741,5
17,1742,5
17,1743,5
17,1744,5
17,1745,5
17,1746,3
17,1747,5
17,1748,5
17,1749,5
17,1750,5
17,1751,4
17,1752,4
17,1753,5
17,1754,5
17,1755,5
17,1092,5
17,1756,5
17,1757,4
17,1758,5
17,1759,5
17,545,5
17,1760,4
17,1761,5
17,1762,4
17,1763,4
17,1764,5
17,1765,5
17,1766,5
17,1767,5
17,1768,5
17,1769,5
17,1770,5
17,1771,5
17,1772,5
17,1773,5
17,1774,5
17,1775,5
17,1776,5
17,1777,5
17,1778,5
17,1779,5
17,1780,5
17,1781,5
17,1782,5
17,1783,4
17,1784,2
17,1785,5
17,1786,4
17,1787,5
17,1788,4
17,1789,5
17,1790,4
17,1791,5
17,1792,4
17,1793,5
17,1794,3
17,105,5
17,1795,5
17,1796,5
17,1797,5
17,1798,4
17,1799,5
17,1800,5
17,1801,4
17,1802,4
17,1803,5
17,1804,5
17,1805,5
17,1806,5
17,1807,5
17,1808,5
17,1809,5
17,1810,5
17,1811,5
17,1812,5
17,1813,5
17,1814,5
17,1815,5
17,1816,5
17,1817,4
17,1818,5
17,831,4
17,1819,5
17,1820,4
17,1821,4
17,1822,3
17,1823,5
17,1824,5
17,1825,4
17,1826,5
17,1827,3
17,1828,5
17,1829,5
17,1830,5
17,1831,4
17,1832,4
17,1833,5
17,1834,4
17,1835,5
17,1836,4
17,254,5
17,1837,5
17,1838,5
17,1839,5
17,1840,4
17,1841,5
17,1842,5
17,1843,5
17,1844,5
17,1845,5
17,1846,4
17,1847,4
17,1848,5
17,1849,5
17,1850,5
17,1851,4
17,1852,1
17,1853,4
17,1854,5
17,1855,4
17,1856,5
17,1489,5
17,1857,5
17,1858,5
17,1859,5
17,1860,5
17,1861,5
17,1862,3
17,1863,4
17,1864,4
17,1865,5
17,1866,5
17,1867,5
17,1868,5
17,1869,5
17,1870,4
17,1871,5
17,1872,5
17,1873,4
17,1874,5
17,1875,5
17,1876,4
17,1877,5
17,1878,4
17,1879,4
17,1880,5
17,1881,5
17,1882,5
17,1883,5
17,1884,4
17,1885,5
17,1886,5
17,1887,5
17,1888,5
17,1889,4
17,1890,5
17,1891,5
17,1892,4
17,1893,4
17,1894,5
17,1895,4
17,1896,5
17,1897,5
17,1898,4
17,1899,4
17,1900,5
17,1901,4
17,1902,5
17,1903,5
17,1904,4
17,1905,5
17,1906,5
17,1907,5
17,1908,5
17,1909,5
17,1910,5
17,616,5
17,1911,3
17,1912,4
17,1913,5
17,1914,3
17,1915,5
17,1916,5
17,1917,5
17,1918,4
17,1919,5
17,1920,4
17,1921,4
17,1922,5
17,1923,5
17,1924,5
17,1925,5
17,1926,5
17,1927,4
17,1928,5
17,1929,3
17,1930,5
17,1931,4
17,1932,4
17,1933,5
17,1505,4
17,1934,5
17,1935,5
17,1936,5
17,1937,5
17,1938,4
17,1939,4
17,1940,2
17,1941,5
17,1942,5
17,1943,5
17,1944,3
17,1945,5
17,1946,5
17,1947,3
17,1948,5
17,1949,5
17,1950,5
17,1951,3
17,1952,4
17,1953,5
17,1954,5
17,1955,2
17,1956,5
17,1957,5
17,1958,5
17,1959,5
17,1960,4
17,1961,5
17,1962,5
17,1963,4
17,1964,5
17,1965,5
17,1966,5
17,1967,5
17,1968,4
17,1969,3
17,1970,5
17,1971,4
17,1972,4
17,1973,5
17,1974,5
17,1975,5
17,1976,5
17,1977,3
17,1978,5
17,1979,5
17,1980,5
17,1981,5
17,1982,4
17,1983,4
17,1984,4
17,1985,5
17,1986,4
17,1987,5
17,1988,4
17,1989,5
17,1990,5
17,1991,4
17,1992,4
17,1993,5
17,1994,5
17,1995,4
17,1996,5
17,1997,5
17,1998,3
17,1999,3
17,2000,5
17,2001,5
17,2002,5
17,2003,5
17,2004,5
17,2005,5
17,983,5
17,2006,3
17,2007,5
17,2008,5
17,2009,5
17,2010,5
17,2011,4
17,2012,5
17,2013,5
17,2014,5
17,2015,5
17,2016,5
17,2017,5
17,2018,5
17,2019,2
17,2020,5
17,2021,5
17,2022,5
17,2023,5
17,2024,5
17,2025,4
17,2026,5
17,2027,3
17,2028,5
17,2029,5
17,2030,4
17,2031,2
17,2032,4
17,2033,4
17,2034,5
17,2035,5
17,2036,3
17,2037,5
17,2038,5
17,2039,5
17,2040,4
17,2041,5
17,2042,5
17,2043,3
17,2044,5
17,2045,5
17,2046,5
17,2047,5
17,2048,5
17,2049,4
17,2050,5
17,2051,5
17,2052,4
17,2053,5
17,2054,3
17,2055,2
17,2056,5
17,2057,5
17,2058,4
17,2059,5
17,2060,5
17,2061,5
17,2062,5
17,2063,4
17,2064,4
17,2065,5
17,2066,5
17,2067,4
17,2068,1
17,2069,4
17,2070,5
17,2071,5
17,2072,5
17,2073,5
17,2074,5
17,2075,5
17,2076,2
17,2077,5
17,2078,5
17,2079,5
17,2080,5
17,1138,3
17,2081,5
17,2082,4
17,2083,5
17,2084,5
